Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR15063276,2023-07-07 01:22:14,2021-07-07 15:45:39,3246760,945635039,3246760,291,321,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR015/15063/SRR15063276/SRR15063276.lite.1,SRX11374125,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP327374,PRJNA744503,,744503,SRS9420111,SAMN20104265,simple,9606,Homo sapiens,GSM5422597,,,,,,,no,,,,,GEO,SRA1255964,,public,63AD97A82AD7021E778D6CE96B3B730E,5D9E428C5ADF421E753E39EA0365E87A
SRR15077361,2023-07-07 01:24:38,2021-07-08 21:17:54,618773,179746710,618773,290,66,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR015/15077/SRR15077361/SRR15077361.lite.1,SRX11386870,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP327559,PRJNA744945,,744945,SRS9431449,SAMN20126073,simple,9606,Homo sapiens,GSM5430743,,,,,,,no,,,,,GEO,SRA1256660,,public,E883CCEDC12ED7C956D43942300CC001,4A27418E003A190E18EB8B077F026A06
SRR15124833,2023-07-07 01:28:29,2021-07-13 17:47:36,579285,168643597,579285,291,62,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR015/15124/SRR15124833/SRR15124833.lite.1,SRX11436162,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP328196,PRJNA746289,,746289,SRS9478138,SAMN20200086,simple,9606,Homo sapiens,GSM5445190,,,,,,,no,,,,,GEO,SRA1258769,,public,69ACC1989C30408AB33C2E1BA0E86536,FA3A3D2A731726B7A831C395F0A61111
SRR15446821,2021-08-14 07:37:30,2021-08-13 23:23:41,711791,338546941,711791,475,212,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15446/SRR15446821/SRR15446821.lite.1,SRX11746212,FSIS12141797 Nextera XT shotgun library,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP066916,PRJNA292667,,292667,SRS9777169,SAMN20776068,simple,562,Escherichia coli,FSIS12141797,,,,,,,no,,,,,USDA-FSIS,SRA1277958,,public,54212EAD3E0DD73A0380081BC2C790AE,945F80E020BBE7D2CA07C8C73104FE8B
SRR15328478,2022-08-01 00:04:47,2021-08-06 01:06:48,887092,516001368,887092,581,277,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15328/SRR15328478/SRR15328478.lite.1,SRX11632730,Ssanguinis_SW01,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP330924,PRJNA749742,,749742,SRS9666409,SAMN20399965,simple,1305,Streptococcus sanguinis,Ssanguinis_SW01,,,,,,,no,,,,,"INSTITUTE FOR GENOME SCIENCES, UNIVERSITY OF MARYLAND, BALTIMORE",SRA1269067,,public,41700A3D906EF10C76F62CCCF79602E0,990FF69C398D7677EFA1BB7DBC7D9627
SRR15808460,2021-09-08 14:41:57,2021-09-08 11:29:11,25230227,7569068100,25230227,300,2350,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15808/SRR15808460/SRR15808460.lite.1,SRX12100976,M6_3036,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP334174,PRJNA757939,,757939,SRS9924366,SAMN20983287,simple,408170,human gut metagenome,M6_3036,,,,,,,no,,,,,SHANGHAI JIAO TONG UNIVERSITY,SRA1290143,,public,91D1EA3D8FA0BB260310FCD63A65F847,2ACD6DAC532D2EC12A27E101BF39A0CB
SRR15852923,2022-01-14 16:31:09,2021-09-11 15:03:37,41894358,12568307400,41894358,300,4120,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15852/SRR15852923/SRR15852923.lite.1,SRX12144252,TH-HP4459_BDME190051461-1a,WGS,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP336652,PRJNA762484,3,762484,SRS10123577,SAMN21395903,simple,749906,gut metagenome,TH-HP4459_BDME190051461-1a,,,,,,,no,,,,,NATIOINAL TAIWAN UNIVERSITY,SRA1292676,,public,500B714BA9BE7C71865F33F50DF079C9,63BAC79A53F9DFC93028D8C643D4C067
SRR16038820,2022-07-13 05:05:02,2021-09-24 04:49:51,716652,310477607,716652,433,175,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16038/SRR16038820/SRR16038820.lite.1,SRX12325811,gMT-J99uvrC-15,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP338537,PRJNA765905,,765905,SRS10298401,SAMN21591825,simple,210,Helicobacter pylori,gMT-J99uvrC-15,,,,,,,no,,,,,MAX VON PETTENKOFER-INSTITUT,SRA1299674,,public,CEB2AAA694FC3A4C8EA5C0F1D2827C06,37DB2D9AD3C4AB4A153CA8EBED5EF4B3
ERR6798395,2021-09-29 06:21:19,2021-10-05 15:34:13,109621444,33105676088,109621444,302,8120,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/ERR006/6798/ERR6798395/ERR6798395.lite.1,ERX6422070,DN531339J:F3,WGS,RANDOM,GENOMIC,PAIRED,450,0,ILLUMINA,Illumina NovaSeq 6000,ERP111886,PRJEB29573,,765226,ERS2891510,SAMEA5080151,simple,6183,Schistosoma mansoni,30c80958-e332-11e8-9090-3c4a9275d6c8,,,,,,,no,,,,,WELLCOME SANGER INSTITUTE,ERA6358693,,public,69BAC5051381D9D979BB17CE399252D3,B49962397F2215FC5D40347E3AB32D63
ERR6798375,2021-09-29 06:21:18,2021-10-05 15:14:20,103261150,31184867300,103261150,302,8070,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/ERR006/6798/ERR6798375/ERR6798375.lite.1,ERX6422050,DN538919F:B1,WGS,RANDOM,GENOMIC,PAIRED,450,0,ILLUMINA,Illumina NovaSeq 6000,ERP111886,PRJEB29573,,765226,ERS2983561,SAMEA5175854,simple,6183,Schistosoma mansoni,SAMEA5175854,,,,5582STDY7759883,,,no,,,,,WELLCOME SANGER INSTITUTE,ERA6358693,,public,2434D5A5B116E7D0F09BA5303AA245E9,29E0D8F85A258C9C3CDF91D8C2F1BE1B
ERR6688445,2021-10-03 05:27:00,2021-10-11 19:31:52,109971655,33211439810,109971655,302,9988,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR006/6688/ERR6688445/ERR6688445.lite.1,ERX6313214,,WGS,RANDOM,GENOMIC,PAIRED,450,0,ILLUMINA,Illumina NovaSeq 6000,ERP130486,PRJEB46264,,746868,ERS5277705,SAMEA7521225,simple,197161,Ischnura elegans,SAMEA7521225,,,,,NOT COLLECTED,,no,,,,,WELLCOME SANGER INSTITUTE,ERA6146713,,public,A72B090454C8B7078732D98DC4878168,F208C43FE0492E28321E3F75B937AC2B
ERR6685685,2021-09-30 06:59:03,2021-10-10 03:35:06,187468,55368871,187468,295,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR006/6685/ERR6685685/ERR6685685.lite.1,ERX6310633,lib36104,AMPLICON,PCR,GENOMIC,PAIRED,300,0,ILLUMINA,NextSeq 500,ERP131675,PRJEB47403,,762838,ERS7299898,SAMEA9577176,simple,1773,Mycobacterium tuberculosis,SAMEA9577176,,,,,,,no,,,,,FZB,ERA6139998,,public,FF4E98AC095AF6079D0E31A06248E588,FE519C2A12ED5B14CAD47794579C6910
SRR16089669,2021-10-01 12:08:23,2021-09-30 12:24:49,1206520,582488342,1206520,482,331,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16089/SRR16089669/SRR16089669.lite.1,SRX12376074,IDR1800015680,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP338930,PRJNA766641,,766641,SRS10346978,SAMN21857514,simple,1773,Mycobacterium tuberculosis,IDR1800015680,,,,,,,no,,,,,WADSWORTH CENTER - NYS DOH,SRA1301242,,public,86A0A9A6D7D395B69C1DA74E82559910,B5D32AD5B66D41B7E98593B373AB434C
ERR4830498,2021-10-24 14:53:35,2021-11-11 09:53:44,2617581,790509462,2617581,302,334,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4830/ERR4830498/ERR4830498.lite.1,ERX4700482,K0012. African Health Research Institute. 123-20-0012-1010. 1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,ERP124989,PRJEB41248,,773315,ERS5319571,SAMEA7562938,simple,1773,Mycobacterium tuberculosis,SAMEA7562938,,,,,,,no,,,,,AFRICAN HEALTH RESEARCH INSTITUTE,ERA3127931,,public,43181443B107AA54FD4054AF3E346AE3,4CFE1679D44C75386046E46EE292665C
SRR16167573,2021-10-03 21:26:09,2021-10-02 04:39:09,6799173,2039751900,6799173,300,697,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR016/16167/SRR16167573/SRR16167573.lite.1,SRX12452392,R18064363-YM49-T300_combined,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP339756,PRJNA767934,,767934,SRS10418493,SAMN21971870,simple,1904721,Euphronia acuminatissima,T00300,,,,,,,no,,,,,"KUNMING INSTITUTE OF BOTANY, CHINESE ACADEMY OF SCIENCES",SRA1304557,,public,82A9930DB142933707C527E54E291649,DF7257527C71AC2934FB2405DD342A99
SRR16214155,2021-10-05 23:00:25,2021-10-05 22:24:13,8842075,2652622500,8842075,300,949,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16214/SRR16214155/SRR16214155.lite.1,SRX12496194,T00314,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP339756,PRJNA767934,,767934,SRS10459131,SAMN21973503,simple,2880152,Octoknema chailluensis,T00314,,,,,,,no,,,,,"KUNMING INSTITUTE OF BOTANY, CHINESE ACADEMY OF SCIENCES",SRA1306675,,public,8D419121D2788CD4F7FBD979CEDAAC2B,5852F195684CD5E6AB5DA72DE9803C6E
SRR16642469,2022-01-01 03:02:53,2021-10-31 09:18:52,24729017,7418705100,24729017,300,2336,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16642/SRR16642469/SRR16642469.lite.1,SRX12843157,S-4-4,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP343841,PRJNA774511,,774511,SRS10787070,SAMN22567395,simple,527639,wastewater metagenome,S-4-4,,,,,,,no,,,,,COLLEGE OF ANIMAL SCIENCE SOUTH CHINA AGRICULTURAL UNIVERSITY,SRA1319998,,public,2DFCBCAA6F38CDC2C872F154B561A6A5,00E1DBADFBB694103B28CBFBF19355CD
SRR16832209,2022-05-01 00:05:17,2021-11-10 02:21:53,31808799,9449761387,31808799,297,2788,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16832/SRR16832209/SRR16832209.lite.1,SRX13025398,G191R_6wk,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP344870,PRJNA778397,,778397,SRS10963166,SAMN22955165,simple,408170,human gut metagenome,G191R_6wk,,,,,,,no,,,,,UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN,SRA1325289,,public,150A4216408E2D4EEB023E6F9BEB0552,26C8651E3EE0210AEBFB414957912892
ERR7785026,2021-12-22 20:46:30,2022-07-16 07:56:01,148294446,44784922692,148294446,302,13723,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/ERR007/7785/ERR7785026/ERR7785026.lite.1,ERX7352714,DN606996B:A5,WGS,RANDOM,GENOMIC,PAIRED,450,0,ILLUMINA,Illumina NovaSeq 6000,ERP003470,PRJEB4207,,277152,ERS4352180,SAMEA6587882,simple,6289,Haemonchus contortus,d7cbb7fa-57b6-11ea-b74c-fa163e2f1184,,,,,,,no,,,,,WELLCOME SANGER INSTITUTE,ERA8041161,,public,1F9D023B325D8D69A6C6BE9C54B08483,966B9DDA82FCCF73A7474AF3C24FBAF3
